epoch;p: 0.79,ripartizione,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 0;p: 0.79,ibrida,Arena: III,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: I,𝜈: 0;p: 0.79,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: IV,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 10;p: 0.79,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: IV,𝜈: 1;p: 0.1,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 0;p: 0.79,ibrida,Arena: II,𝜈: 0;p: 0.79,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: III,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 0;p: 0.1,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: I,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ripartizione,Arena: IV,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 0;p: 0.1,ripartizione,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: III,𝜈: 100;p: 0.1,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: I,𝜈: 100;p: 0.79,ripartizione,Arena: II,𝜈: 100;p: 0.79,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: II,𝜈: 100;p: 0.79,ripartizione,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 100;p: 0.1,ripartizione,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 1000;p: 0.79,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ibrida,Arena: III,𝜈: 1000;p: 0.79,ibrida,Arena: II,𝜈: 1000;p: 0.79,ripartizione,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: II,𝜈: 1000;p: 0.79,ibrida,Arena: I,𝜈: 1000;p: 0.79,ripartizione,Arena: I,𝜈: 1000;p: 0.1,ibrida,Arena: I,𝜈: 1000;p: 0.1,ripartizione,Arena: I,𝜈: 1000;p: 0.79,ibrida,Arena: IV,𝜈: 1000;p: 0.79,ripartizione,Arena: IV,𝜈: 1000;p: 0.1,ibrida,Arena: IV,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 1000
115;61.89535275000004;59.777192630000016;56.395444124124005;58.897342610000166;53.35261521;53.369601269999926;53.39849167000012;61.93786098999989;61.21472840000014;60.46400373999996;60.76413327999992;49.11927162999999;60.051940009999626;56.45238176000005;58.658409399999854;54.98237031000005;52.79297539000013;56.2731646799998;51.59711424000004;55.67207811000018;49.256106119999885;53.50874743999997;54.500487319999735;44.24945629000036;44.08866126999995;41.53978560999999;39.73076618999977;41.11541179999998;40.600876560000245;46.09451241999993;47.13686975999995;45.76575649999992;36.22337453999989;46.13998440999999;42.9186363399998;42.50220332999996;42.85481126999999;43.827878910000074;43.547901359999834;42.727696120000225;35.18358853000005;36.017624499999954;41.923210209999965;35.815957639999844;36.86474385999992;35.60256037999997;32.14983057000003;33.66058954000002;29.84230692000005;34.90491362000004;38.342809330000144;34.91261740999994;38.07860011000012;36.1743952400001;35.99270833999992;35.28696561999982;31.78794206000015;34.584335599999875;31.183284409999946;31.159442999999843;29.43391761000009;26.155904589999857;28.657612039999908;27.487371689999936;27.37841032000003;27.39450927000006;27.215328149999962;28.478571940000013;28.346291340000032;26.890293579999955;28.297741820000006;27.948548789999954;28.585562109999834;28.37914921000002;27.407705279999842;27.101520120000078;22.39316773000009;22.114258520000043;22.091761439999964;21.82205092
116;62.12384346000004;60.03913449999999;56.593857267267154;59.13551292000018;53.62860916;53.61460172999996;53.588427200000176;62.015770679999854;61.315549970000085;60.55416707999995;60.85090232999988;49.34094057000002;60.12497761999965;56.56033410000007;58.727450979999816;55.13683362000008;52.9456665300001;56.35276236999979;51.732019290000046;55.74546063000018;49.457552429999815;53.62086833999995;54.574458049999784;44.44703145000038;44.24201930999994;41.71695995000003;39.91281412999982;41.307594859999966;40.77050758000021;46.17817990999993;47.19342995999995;45.822837889999924;36.38315613999993;46.19847006;43.06659704999983;42.61377925999994;42.95847498000001;43.88952029000009;43.59838966999983;42.78044588000024;35.38005726000009;36.13905777999997;41.96877072999996;35.969882189999886;36.991026859999955;35.71857612999997;32.290994049999995;33.76636293999998;29.993945030000067;34.99871992000001;38.39807858000014;34.99299894999993;38.124460800000136;36.217955820000064;36.03669595999996;35.330387269999804;31.889643610000157;34.62870822999988;31.263187169999902;31.235985679999857;29.536013470000075;26.278916119999863;28.7430322799999;27.602154259999946;27.48162215000001;27.50431673000005;27.28882552999997;28.553798490000027;28.414756360000062;26.96615374999995;28.378542880000015;28.031627619999966;28.650824569999852;28.43507767;27.459770989999832;27.15734637000006;22.508770220000095;22.208315060000043;22.187723199999958;21.90665751000002
117;62.32840341000001;60.29328560999993;56.82739243243228;59.327085190000126;53.87124288000006;53.83708927999993;53.76519414000019;62.11722117999987;61.41580717000008;60.66402421999997;60.92405089999994;49.58463236999999;60.1962906499997;56.6633453300001;58.803333879999855;55.28348403000011;53.098465000000175;56.43642873999979;51.89157524000006;55.826808540000194;49.61107194999981;53.72055083999992;54.64343705999982;44.626201590000356;44.39141112999994;41.904721300000006;40.16023862999981;41.459606179999945;40.93984282000021;46.25745084999992;47.254489679999956;45.897008369999945;36.547244569999954;46.25420416;43.15241382999982;42.73968916999995;43.05765678999998;43.94491557000006;43.6605102399998;42.83040190000023;35.5535984600001;36.29732091000002;42.018793029999934;36.115229639999875;37.12237861999997;35.859139639999974;32.43268607000002;33.87735373000001;30.132184630000097;35.09683449000001;38.44467176000015;35.07818701999995;38.17106620000014;36.26302728000006;36.08171350999997;35.38214149999982;31.981909520000155;34.67873639999987;31.36147729999993;31.297118579999886;29.620496790000065;26.39451441999985;28.852246629999915;27.697066799999956;27.59186430000004;27.59615703000009;27.380825909999967;28.631800000000034;28.469242330000068;27.04589549999996;28.442979580000006;28.09776584999995;28.69799400999983;28.48554122;27.501961159999848;27.198088790000032;22.6174763600001;22.30511015000004;22.271666519999958;22.024160660000028
118;62.547132550000065;60.54418689999988;57.12739340340326;59.56625624000007;54.09556178000008;54.090662229999914;53.909443090000224;62.20739481999989;61.50420033000007;60.777761229999896;61.02913795999994;49.837514179999985;60.261547819999734;56.76976919000011;58.89341636999986;55.40662528000006;53.22450259000014;56.511520969999815;52.03007401000008;55.911174190000175;49.805892089999816;53.80595428999992;54.72088433999979;44.79718072000037;44.50392436999995;42.08571764999999;40.3806586599998;41.59905254999994;41.09360579000023;46.33263118999994;47.32777834999995;45.96767423999991;36.73250485999996;46.31489149;43.261227309999775;42.86815126999995;43.147684819999974;44.00060890000009;43.70436430999981;42.89249743000022;35.67260478000008;36.446682490000015;42.06472091999995;36.277758349999885;37.23972609000002;36.004459849999954;32.59299436000002;34.00308036;30.276154100000088;35.199832999999984;38.48603169000016;35.157256069999974;38.219526670000114;36.30145464000005;36.12197631999998;35.43033599999984;32.05766870000014;34.72844535999985;31.464953269999935;31.4012482799999;29.72523303000008;26.529237029999848;28.935659699999874;27.805732209999928;27.69087017000005;27.664935640000056;27.46300593999998;28.70081198000003;28.539667440000077;27.138791679999965;28.494635790000007;28.173730949999975;28.746997689999834;28.549313869999995;27.555756809999846;27.239711740000015;22.726381940000078;22.401686600000026;22.37191767999997;22.11676701000002
119;62.78563398000006;60.74907846999983;57.4020207107106;59.77599352000004;54.272307090000055;54.35867308999992;54.10124527000021;62.29358549999986;61.59250449000005;60.876655869999865;61.12188375999996;50.08560336999999;60.34574660999977;56.922755480000156;58.97297510999989;55.53620659000008;53.39042281000013;56.58001013999979;52.1767429500001;55.973934560000195;49.95229095999979;53.91673695999994;54.7806952999998;44.97025625000036;44.63524574999995;42.25650784999996;40.55655837999984;41.78087441999994;41.268653860000235;46.41383987999994;47.38626782999995;46.03033075999991;36.91763245999998;46.369010940000045;43.36644997999983;42.99791004999995;43.218226939999944;44.06251834000008;43.75654096999982;42.95044308000021;35.81458921000007;36.58542789000001;42.12262652999996;36.43899293999988;37.346022039999994;36.13494100999995;32.75788745000002;34.1414022;30.438842540000117;35.29743786;38.52659882000014;35.24109910999994;38.27703092000012;36.349425510000074;36.16188549000003;35.478646749999854;32.13889254000013;34.78113492999986;31.557241459999926;31.486925009999926;29.81747062000006;26.678210129999812;29.050214609999884;27.908755719999927;27.792739690000047;27.751626000000037;27.546444429999973;28.7754352;28.61229876000006;27.20751910999993;28.55889241000003;28.234706739999993;28.800117869999866;28.595541359999974;27.60776425999986;27.275825230000027;22.811414180000106;22.491867320000022;22.460012959999947;22.212336490000027
120;63.001997420000066;60.958129219999805;57.62567795795782;59.961907040000064;54.51703219000008;54.54995844999986;54.307303200000256;62.381366409999806;61.701706860000115;60.962848759999886;61.191811779999895;50.30749965000003;60.40793815999982;57.02905107000008;59.04802806999987;55.68580574000006;53.5403668200001;56.660861039999794;52.313955660000126;56.07003563000027;50.12688108999978;54.01227730999993;54.84399736999981;45.10475131000037;44.802416229999956;42.39351116999999;40.75798286999982;41.953394409999966;41.42946357000022;46.49780812999992;47.44501185999995;46.0875171699999;37.11443688000002;46.42283996000003;43.44934456999986;43.10045747999995;43.29977624999993;44.1050629900001;43.803557539999844;43.004762200000215;35.96638511000006;36.71510326000003;42.163439909999944;36.607090629999895;37.45339095999998;36.268264649999935;32.91527553000002;34.296022159999985;30.61632344000014;35.386177990000014;38.565699910000156;35.329405739999984;38.31539411000012;36.38964759000006;36.21074207000003;35.522695379999845;32.23386161000014;34.83072883999986;31.659491799999902;31.571215469999927;29.901555960000064;26.788207459999825;29.14185421999991;28.009846409999934;27.858695940000068;27.827007350000006;27.656399189999956;28.854085860000016;28.671020680000073;27.280395409999944;28.62299867000003;28.30234168000003;28.843871369999885;28.64500846;27.660963789999858;27.32061523000002;22.90472171000009;22.598938490000023;22.529639229999926;22.302433750000024
121;63.184993780000056;61.17560169999979;57.90660950950938;60.11132790000004;54.757883130000046;54.789027129999894;54.57090109000027;62.46548432999982;61.77849917000006;61.05920561999988;61.260339299999934;50.57926826000006;60.48982765999983;57.173034950000044;59.11945456999986;55.83791426000005;53.670457050000095;56.73645436999977;52.47201243000013;56.13735867000021;50.285124729999765;54.111155689999926;54.90068675999985;45.26668566000037;44.94769154999997;42.56213889;40.95403763999981;42.10727899000001;41.60915231000024;46.55599047999995;47.50926718999995;46.15621676999992;37.323453630000024;46.47246365000006;43.57837783999987;43.21375392999998;43.36929102999993;44.17219605000006;43.856303489999874;43.05394109000022;36.14588647000003;36.841254040000024;42.21868085999999;36.73773944999992;37.564955229999995;36.365927969999944;33.065488030000004;34.41101788;30.793284260000203;35.49951414999996;38.61990128000016;35.420257;38.36433079000009;36.430488470000064;36.25316767000004;35.56155085999984;32.31988972000014;34.88383160999988;31.756441479999882;31.677771919999902;29.982395870000072;26.89881745999983;29.221458409999922;28.113934279999935;27.93155697000008;27.910752630000015;27.750225739999955;28.923430530000022;28.728690900000093;27.35689367999994;28.689082290000048;28.36699307000003;28.90592598999988;28.69749481000001;27.708284389999864;27.366461870000027;22.984658110000087;22.68502585000002;22.635144369999914;22.376958810000048
122;63.39057118000003;61.37663015999979;58.13145542542538;60.28759631000006;54.92582895000004;55.01222888999991;54.7654401600003;62.56306664999976;61.857799470000096;61.17299272999988;61.33021776999993;50.767878170000046;60.569914089999834;57.30727951000007;59.18336287999987;55.94177955000007;53.81410462000006;56.8012364599998;52.61312077000012;56.2035218500003;50.45476591999978;54.174451619999914;54.97365507999988;45.43533768000038;45.09098613999995;42.708331970000025;41.1306997499998;42.24852220000003;41.75309484000023;46.62603287999995;47.558809159999946;46.23445009999993;37.52270328000002;46.51761262000005;43.712251429999895;43.30983997999998;43.438657049999925;44.228933820000044;43.90075876999988;43.10496004000021;36.343739520000035;36.995777469999986;42.262515810000004;36.85850081999994;37.672878349999976;36.47560647999995;33.22498265000001;34.542770479999994;30.9935038600002;35.59679856999997;38.666402250000196;35.518060350000006;38.41778470000013;36.471536870000044;36.30892798000001;35.60343254999987;32.40345924000015;34.93559597999988;31.837335019999895;31.77174363999989;30.076182160000055;27.061453759999818;29.30673629999992;28.190212399999933;28.020698950000085;28.01411954000003;27.837008769999958;29.000649910000025;28.791243100000102;27.450351019999932;28.755558810000053;28.436565440000063;28.948453389999887;28.73873875;27.756045459999854;27.41127708000003;23.09048303000007;22.763851330000033;22.71204777999991;22.465032710000056
123;63.62390217000003;61.578590139999775;58.34124728728718;60.497434100000085;55.220980550000036;55.284432590000016;54.95260092000034;62.65462360999972;61.95916032000007;61.24379915999988;61.42157654999996;50.95343578000005;60.64480385999985;57.44188773000004;59.25651364999989;56.04425456000009;53.99700617000008;56.86575788999978;52.74025664000012;56.264103540000306;50.56789359999979;54.27427257999992;55.031781009999875;45.660853100000324;45.2153699399999;42.82539270000002;41.3068632499998;42.442500570000036;41.89908684000026;46.676282859999915;47.61382264999993;46.28918233999993;37.72097787000006;46.56767076000007;43.814410769999924;43.40692120999997;43.5340911599999;44.28617918000005;43.95216476999986;43.15545219000024;36.51001500000004;37.13850339999998;42.313026839999985;37.00267242999995;37.77641799999998;36.58271732999995;33.37754880000001;34.65854190999999;31.14102867000022;35.69383894999994;38.7166929100002;35.585388470000005;38.464650560000116;36.504577680000054;36.347899160000004;35.6478246499999;32.49490137000015;34.98508158999988;31.933512609999937;31.853878309999914;30.175276330000035;27.206957209999814;29.395505409999956;28.269478269999933;28.12253604000007;28.106701160000014;27.917463729999938;29.066517070000025;28.857663140000096;27.525839059999928;28.818887150000084;28.49652247000004;28.9984228899999;28.784956160000007;27.805878289999843;27.45216701000002;23.186485890000064;22.855418240000034;22.812725739999905;22.544878600000082
124;63.84036758999994;61.72239318999982;58.56008120120114;60.66504358000014;55.421584350000046;55.50898790000001;55.11851857000034;62.74902893999971;62.07070307000002;61.32105517999989;61.50002496999995;51.16945400000006;60.722661839999866;57.578196429999984;59.32731975999996;56.19514857000012;54.1304992900001;56.93698006999982;52.90702083000016;56.350206050000295;50.73591128999978;54.37782715999983;55.108749099999855;45.82348910000036;45.37742689999988;42.98433491000004;41.51275775999982;42.60422934000006;42.03354046000024;46.74411839999992;47.66840445999997;46.36130637999992;37.95110103000008;46.61052598000007;43.90991739999993;43.505522389999996;43.61125431999994;44.34176955000005;43.99758674999987;43.21492259000022;36.666221350000036;37.262250519999974;42.36361648;37.14306037999994;37.89715866999996;36.68817104999997;33.527757080000015;34.80739624999998;31.317521540000207;35.76286764999997;38.752822240000214;35.687103019999995;38.507207930000106;36.552405900000046;36.388733990000034;35.69074043999989;32.56637842000014;35.03220435999989;32.016678659999926;31.943329249999895;30.244151440000046;27.31365931999976;29.48713067999997;28.342080319999955;28.208456060000085;28.183535270000018;27.99109502999996;29.133031520000007;28.92654901000014;27.622246669999928;28.901651360000088;28.564252100000026;29.043635529999925;28.827290470000012;27.844676009999827;27.48794080000005;23.27115939000006;22.951606610000027;22.897264889999885;22.623478000000098
125;64.03947947999994;61.964563309999846;58.80114590590582;60.91273538000013;55.64206904000001;55.73597470999997;55.31195531000033;62.84228339999972;62.185947850000034;61.392017299999836;61.563360949999954;51.34455967000009;60.81345817999988;57.71201923999998;59.401748469999944;56.331214140000114;54.267551440000126;57.00087523999979;53.025484670000154;56.43227897000031;50.9368144299998;54.46481281999981;55.16641860999985;45.95245728000039;45.51421967999985;43.127900319999995;41.66734575999981;42.746247420000074;42.20276185000019;46.82042726999992;47.731613819999964;46.41171958999991;38.133317790000085;46.66390946000006;44.01709862999994;43.623729639999965;43.69299139999993;44.39025300000005;44.02916987999987;43.26987159000025;36.81476168000006;37.39151382999996;42.4070422;37.27009053999992;37.99548082999998;36.83343529999996;33.67595314;34.92031098999998;31.52319612000021;35.85431424000001;38.78056963000017;35.764928849999976;38.5564516100001;36.59117100000002;36.43353908000007;35.728726509999895;32.648017040000155;35.08365951999992;32.09943229999994;32.035547749999914;30.308327640000037;27.468899369999725;29.57899880999999;28.428265549999928;28.276470590000077;28.299062710000033;28.07739185999999;29.198123600000002;29.00677481000014;27.69143364999995;28.96961665000009;28.61771678000004;29.087745019999932;28.873998769999993;27.896578889999823;27.53238310000004;23.380584980000062;23.015021720000018;22.97601278999989;22.7153181900001
126;64.25711174999996;62.18031105999987;59.03336205205196;61.077153840000136;55.887030819999985;55.93862464000005;55.54901751000036;62.918514779999725;62.27209161999998;61.491943899999825;61.63485397999993;51.55394741000002;60.87281066999987;57.83765735999999;59.46464249999989;56.4488957000001;54.398171840000096;57.059107359999835;53.15233305000015;56.510627620000356;51.11264567999983;54.55489247999983;55.23237254999989;46.13639978000038;45.64174169999984;43.28007736999999;41.83436781999983;42.882452520000115;42.338136220000194;46.90634760999991;47.770616619999984;46.485357049999905;38.33352780000009;46.716537420000044;44.10545339999994;43.727475999999974;43.78569598999994;44.43966874000004;44.062195889999884;43.32731499000025;36.96637535000009;37.53058010999995;42.457103830000015;37.39981159999991;38.11311626000004;36.965872739999995;33.78194212000002;35.03601393;31.65642028000023;35.92753418999999;38.825196030000136;35.833115779999964;38.5950561600001;36.63571715000003;36.47597593000003;35.78333040999989;32.748196710000116;35.1351185399999;32.200402679999904;32.123824299999875;30.40332107000005;27.597001369999703;29.661702859999973;28.51973868999993;28.3460347200001;28.386344400000038;28.153102089999994;29.271127990000004;29.074706170000123;27.765855389999953;29.04168820000011;28.678032040000065;29.14288353999992;28.923960509999997;27.93377184999981;27.571414410000045;23.46165493000004;23.10149645000003;23.0745834899999;22.803144710000097
127;64.48757223999999;62.404325149999835;59.28950820820819;61.24766581000015;56.10662816999996;56.184122710000075;55.83016111000033;63.0142121499997;62.37781841000002;61.59896820999986;61.70899433999992;51.822885660000054;60.92942488999986;57.950605280000005;59.539016749999895;56.556364130000084;54.53136010000009;57.1248559899998;53.27891114000012;56.57192561000036;51.246770369999794;54.64309813999984;55.28856959999988;46.28478894000036;45.74865350999985;43.45649323000001;42.034588949999815;43.02750500000011;42.49113334000018;46.9765053499999;47.818800189999976;46.544975579999885;38.54837903000008;46.77153433000002;44.19994419999994;43.84717086999997;43.86353613999998;44.492708670000034;44.1010420599999;43.38414249000027;37.10650274000011;37.64266517999995;42.49758373000001;37.5268923399999;38.23625429000005;37.07233485000001;33.93091390000003;35.180849289999976;31.754732710000216;36.03535324;38.870741880000146;35.91782534999996;38.6312159200001;36.67810145000005;36.510604510000014;35.828793499999904;32.827056960000135;35.18025682999992;32.293387849999874;32.22476275999989;30.486721900000056;27.762980089999665;29.740863660000002;28.62676326999991;28.441874720000115;28.46674352;28.23384330999997;29.34310674000001;29.14437492000009;27.86160797999996;29.11284407000012;28.731390500000032;29.191310639999916;28.970266749999993;27.974641569999807;27.607800700000055;23.542636820000045;23.190808160000042;23.1651244399999;22.894623150000083
