p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
58.5091;136.7754;55.9075;155.9897;61.432;71.1703;63.3114;14.3467;50.0;57.0019;88.4482;47.4916;0.0;55.368;48.897;66.4282;48.6439;39.0656;55.3737;45.3626;63.0678;44.6199;56.2186;61.0198;50.0;42.9239;31.9844;7.2056;45.727;5.3348;53.6917;33.0077;23.0784;50.6301;82.1161;45.9672
12.0247;108.8763;67.0427;50.0;61.4112;71.6788;78.5383;62.9663;84.7651;57.9051;18.8358;47.0694;9.8661;51.6176;46.9651;68.7279;54.2276;39.1395;63.9391;52.3632;2.4594;34.4018;48.3885;20.6903;60.2511;45.4612;47.3603;17.484;28.049;2.6378;48.5582;6.4502;50.0;50.0;20.6151;41.3929
43.4121;264.5086;82.0826;73.1089;54.3647;45.5413;72.7305;7.2396;87.4507;6.9519;61.4979;42.0422;108.631;55.5187;47.11;52.8788;60.1498;50.0;16.3196;50.0;63.1616;43.4897;47.8423;46.0891;9.6588;39.1717;41.7307;48.5674;48.1739;2.4243;63.3941;67.6022;50.0;1.305;23.7539;50.0
191.9895;106.4715;50.0;88.672;78.2186;72.6961;61.3761;47.0247;45.7574;50.1176;24.4066;65.3191;41.6957;54.7896;57.0344;46.5682;59.3685;54.932;46.5036;59.9589;43.0711;43.3305;28.3062;8.6606;50.0;49.2946;44.8576;3.0276;51.8387;5.9333;62.0672;48.4118;8.9313;50.0;6.7934;60.3599
54.8781;50.0;260.4735;31.0097;77.3408;79.321;65.062;64.9952;78.9043;50.0;50.0;47.7746;50.1184;48.6315;52.4228;49.2322;40.2396;45.9323;22.0245;48.9771;9.1406;55.5311;48.9702;32.204;11.8026;43.5263;45.6805;53.6352;48.7357;26.572;46.5665;46.8845;94.0379;1.7679;50.0;50.0
50.0;50.0;69.8327;98.9352;74.6087;43.0318;74.2713;77.6458;47.362;52.4882;108.9413;55.7411;50.0;48.7085;46.4282;46.2275;59.8306;54.2289;49.1804;64.4017;4.4988;56.2686;49.0548;52.0051;16.6003;43.9069;40.2666;2.1206;53.2408;2.2256;21.1868;52.81;50.524;1.6454;38.0026;7.1418
51.0111;144.4265;58.9753;112.9384;60.3596;76.904;74.8866;53.8204;97.2489;59.656;2.7423;55.1286;50.0;49.1679;48.7868;38.1591;55.639;42.8955;51.7372;42.8094;48.6231;37.4734;59.4439;21.0446;30.9607;46.6788;48.8252;0.0348;14.3278;16.9521;0.2251;52.6299;50.0;50.0;49.625;19.6962
65.5788;50.8245;51.9561;50.0;66.4686;78.2145;65.4369;69.9319;113.1215;67.6563;50.0906;65.9094;50.4664;53.7687;45.6032;55.4995;43.8014;47.8673;53.0556;28.7875;65.0728;5.8306;41.2748;50.0;50.0;58.1468;38.9011;64.9825;50.9468;116.462;6.2332;50.0;47.2637;53.0976;53.0916;15.1687
50.0;67.8901;50.0;24.5709;70.9799;74.0977;62.5397;73.0911;103.6494;54.4971;79.7429;43.5388;109.6933;61.5793;62.7561;53.6352;36.0733;50.0;59.3697;158.3715;48.7333;51.4873;47.0659;17.9324;43.8904;40.2174;44.3688;38.6379;47.9814;60.751;62.8045;0.0991;0.1754;65.6709;31.5451;1.7748
112.8913;87.2743;96.9989;0.1203;55.0295;75.6453;71.7905;12.199;90.4715;50.0;55.6528;59.8628;50.5101;49.3265;48.4994;46.7149;53.018;56.1444;23.474;85.4123;13.8237;50.8286;64.4676;28.9855;62.2009;39.0143;47.4014;6.3665;48.8716;50.0;48.7454;50.0;13.3226;52.181;42.1216;7.8197
50.0;50.0;51.8171;186.5723;76.5807;74.5972;70.5176;71.8116;50.0;99.0368;8.1566;49.1031;50.0;48.7521;64.7265;66.8752;52.8518;151.4112;47.2494;82.0423;66.3991;27.7684;33.4475;51.2997;50.0;41.7315;45.0299;60.2933;44.7401;3.4004;58.6654;1.0721;53.2496;5.6475;36.6537;0.2777
53.2631;1.0246;50.3277;50.0;46.5948;76.4657;79.5446;65.9462;50.2202;53.528;50.0;36.1496;69.7855;53.3244;52.4174;48.2571;46.0293;59.0388;46.838;38.4695;73.5466;33.7543;50.3334;42.8225;41.822;41.5227;40.1307;60.412;52.7769;42.4134;53.142;87.9798;17.6182;50.0;20.8103;27.0058
57.5549;55.8119;98.5346;267.3815;69.4445;80.5401;55.4068;83.622;46.9861;52.4285;65.9495;53.4984;99.0261;50.1138;52.7762;51.5279;57.4981;58.7506;55.1867;66.6546;78.871;74.4365;59.4524;50.8248;51.3936;42.1339;48.0139;54.3964;48.3993;50.0;55.6024;1.4222;0.8913;1.5128;11.1563;5.0775
318.1873;53.779;50.0;50.0;51.3455;74.6467;71.9227;74.56;99.8834;52.5981;63.3643;48.6346;50.0;50.7664;54.4899;33.425;59.5801;35.2217;53.4828;54.3832;50.5967;48.2567;46.6344;51.7599;50.4214;44.4676;47.0063;57.8918;51.6433;182.4211;5.0907;28.6593;47.5478;0.1177;47.267;29.6822
109.225;9.5068;53.6114;64.4337;70.4809;67.8179;74.9468;10.8179;84.3736;53.1636;36.5828;53.8924;51.6753;48.7001;48.435;44.6761;54.6265;23.1754;56.6792;50.3537;6.1573;43.4627;2.7923;38.2256;50.0;47.2793;47.8992;53.5788;50.1826;0.4711;48.6201;50.0;54.5529;50.0;30.2696;27.0656
55.4849;110.5661;58.6133;50.0;78.4069;73.6873;73.0367;11.5854;51.0901;82.9576;110.5878;60.3147;50.0;47.5235;46.3135;42.9907;43.6005;54.982;58.7697;59.4593;43.3866;48.3287;2.573;56.4104;57.6755;36.4513;43.4709;12.1345;37.2698;95.9747;48.623;0.0;62.5923;31.2991;50.0;4.924
39.4894;50.0;50.0896;73.0701;54.2591;82.0727;61.4174;56.8842;50.5913;50.0;52.7739;79.8225;50.0;53.713;42.9981;41.6964;47.45;40.2972;58.8359;51.1956;0.1213;72.3053;42.4886;51.3004;57.7008;40.2122;44.0897;61.6355;57.4492;68.0984;48.6314;7.6399;50.0;52.333;9.9115;3.234
210.0792;264.7791;59.2835;0.0;77.5371;64.9049;74.4479;56.8128;50.236;50.1182;103.7541;57.5458;94.1238;52.8178;41.1565;50.992;54.2127;74.6764;51.6483;94.3124;7.6663;48.0946;38.4547;50.0;56.0319;46.9918;51.3994;16.8407;48.6275;33.5176;49.4457;50.0;0.4714;50.7147;50.0;4.1076
160.7044;108.6178;116.8723;6.9168;73.2276;56.8126;77.1344;75.2163;97.5657;70.3147;106.1938;59.4972;50.0;47.8002;50.5478;49.4996;50.7693;87.1985;50.2521;50.0;29.0024;30.4034;48.9172;19.7128;51.2821;37.1037;46.6614;46.7533;33.0376;5.044;48.7458;1.725;41.0892;14.02;33.7506;50.0
51.4465;55.9383;61.4022;53.4924;69.1049;80.4111;70.8773;79.5228;52.6015;51.0526;55.0282;9.6473;118.7961;58.5509;54.6692;47.8988;46.9479;51.6792;51.7434;43.2204;53.6709;37.0648;19.4512;48.1254;50.2158;40.4759;35.6427;7.3233;55.2524;44.5658;48.6727;33.0347;50.0;3.3981;0.0;47.2483
118.3541;50.0938;50.0;50.0;73.5191;59.8372;70.8304;78.3374;51.649;78.5746;50.0;62.3881;50.0;42.6016;53.759;40.9593;50.5791;50.118;59.7254;52.6031;58.4434;58.2498;58.9296;24.508;50.0;45.7239;38.6276;58.684;52.9616;50.0;48.7454;8.4743;50.0;47.2552;36.5834;46.7204
50.0;55.5404;256.6321;52.1518;76.3953;75.1507;70.9501;0.0068;39.018;30.4705;65.0563;68.0776;52.0597;58.8968;58.4641;58.8857;55.1583;71.6612;64.5412;13.1449;67.6291;35.067;44.2476;50.0;40.9863;43.7256;37.8382;60.9483;47.1432;54.8114;48.7092;113.1788;97.2539;5.6855;50.1178;33.9781
51.5469;50.6813;190.1654;50.4723;73.7583;43.8166;74.6365;58.9639;50.4723;50.0;50.0;17.9805;50.0;56.3649;45.8482;47.6551;43.2719;67.077;53.3835;33.8056;69.907;35.4019;49.1412;46.2977;35.358;41.8696;37.2918;58.8876;48.8495;119.1865;22.4709;57.1518;57.4827;4.6418;54.696;46.6216
120.8406;100.0624;75.4448;112.3941;51.2461;62.6442;52.7503;82.151;70.0493;50.0;53.658;61.1928;0.741;30.1403;46.5457;48.4431;56.5291;69.1084;54.3619;28.9603;55.5701;48.6239;48.6249;50.0;50.3544;47.8025;33.4987;63.8992;19.6358;47.339;48.6313;7.3652;50.0;2.9968;9.8145;7.0498
87.4223;50.0;111.2874;73.9848;57.9283;69.0838;57.6377;44.6063;50.3079;42.2108;58.2712;71.0794;62.0436;55.2126;55.5491;60.4829;46.5622;107.035;33.5437;50.4722;4.3738;41.4559;54.68;86.528;12.9445;47.12;42.0333;59.7046;33.574;15.4547;48.6304;59.8657;50.0;60.0736;89.3731;0.4782
50.0;68.9084;83.5678;0.4364;58.6967;78.4216;68.1766;78.3186;25.1656;50.0;50.0;48.4669;117.047;54.4297;58.9411;54.3201;62.0823;38.6731;60.1181;67.9161;49.9408;39.5051;57.0269;50.0;66.26;49.1661;48.1579;33.7969;45.2805;4.2608;57.7358;7.0177;2.7183;115.3262;37.009;50.0
90.9045;50.0;57.5114;63.2627;62.4782;58.5168;61.2252;74.4961;112.3755;80.7883;55.8266;46.7197;42.1702;52.9202;50.1121;46.9575;61.9297;90.1882;53.4953;50.1274;77.3058;45.3564;49.0031;41.6689;52.6348;44.6788;45.2106;48.0784;41.597;82.203;10.9975;37.8208;50.1189;45.6754;54.9549;73.6199
53.0866;65.1414;50.0;50.471;66.3526;76.4631;66.5514;75.7639;76.5829;50.0;50.0;48.238;50.0;46.8926;53.3269;44.8105;66.4899;50.1182;50.2588;92.4912;67.7596;57.562;54.987;24.619;50.0;39.97;49.5903;62.1423;22.1628;54.9267;4.7486;28.1561;50.0;50.2363;39.4897;0.0877
155.9261;50.0;59.4711;50.0;70.9695;74.3728;60.0159;67.6802;92.4643;61.7116;33.0695;40.0858;93.1907;47.5189;47.4924;49.5185;41.0507;35.0821;47.7372;67.5277;72.2197;48.4932;36.3557;41.7782;52.0282;39.8441;41.5692;48.8249;54.4803;54.4889;51.1544;80.9873;50.1178;51.2162;50.0;21.0448
50.0;12.7388;61.2571;162.6044;75.0243;81.6086;75.5016;32.6806;14.2905;63.6701;50.4353;21.22;50.0;60.2331;45.1156;46.9729;47.4919;73.4275;63.0103;50.2366;63.2217;45.7439;54.0394;52.1107;36.1404;41.9285;42.7117;61.48;30.4303;8.2716;9.4807;2.4807;103.9855;51.3755;2.038;29.9453
52.8772;206.279;12.4852;50.0;69.1559;62.604;76.7826;21.3181;46.5701;53.3988;99.3871;67.8025;105.0225;48.9134;48.3507;41.1151;47.1486;36.8491;48.1717;14.7196;81.9116;44.8113;48.2448;53.8972;27.1899;42.3823;40.7296;38.9551;34.2692;50.0;49.815;50.0;3.7731;0.0;1.3844;50.1181
52.8808;83.4838;34.4829;7.4665;46.6373;75.8474;76.8822;77.0855;53.6514;80.7556;64.5842;58.7883;92.4346;60.2252;61.2421;57.8145;52.402;22.5462;49.6446;50.0;76.5614;46.3311;48.6145;25.7388;42.7379;46.4993;49.4674;54.6415;63.4369;0.0906;60.5992;50.0;50.0;56.2159;35.2624;37.6052
54.6732;17.8021;115.834;50.0;67.1134;55.4535;61.2778;75.4028;43.5913;68.0621;51.8932;50.538;60.5662;67.5425;43.6917;60.2538;61.4353;32.1544;46.7986;11.9065;30.2261;46.3154;12.3487;50.0;26.5722;45.4023;48.6805;33.1241;57.4271;33.2165;10.355;53.9309;0.6262;50.0;50.0;11.547
50.0;3.9435;99.0375;50.0;49.6677;64.0269;66.4001;77.1598;52.5966;33.7549;50.0;70.0347;117.6303;44.8712;48.7386;39.7266;42.9896;51.0385;10.9914;3.4413;70.0864;24.9656;59.0081;68.9037;50.0;41.5362;47.8713;41.4844;40.107;9.1553;48.2794;51.9627;50.0;0.1185;45.8484;10.5839
56.1073;61.381;50.0;97.2325;75.803;80.0925;72.1743;83.2048;33.5722;66.3214;57.3836;52.5189;50.0;48.3815;57.3636;45.0776;65.2228;31.5198;43.0418;53.6529;53.4737;65.955;52.3221;17.9214;52.0243;46.4829;21.7954;60.3285;48.6182;32.0032;3.6165;58.3179;0.0;30.0697;134.8028;57.9035
122.997;68.9502;61.6671;115.5809;73.4348;76.4145;63.3805;50.1571;63.1588;50.0;50.1187;45.5645;4.3521;38.2065;63.7916;52.4839;50.6238;49.3711;55.7713;56.3723;55.2036;49.5554;48.5001;50.3229;52.3998;47.9054;33.4841;53.7401;32.3215;0.8016;51.8151;19.8303;51.1799;57.8635;44.5326;10.7561
56.6592;159.6214;101.4927;54.4148;66.8708;72.6391;48.6939;72.2986;67.25;63.2611;55.194;65.4698;94.8111;45.64;58.6935;50.0048;47.9712;50.3683;29.5999;5.7858;54.6399;46.0034;53.3457;93.9357;36.3636;41.5189;47.7054;24.3463;26.0598;36.6263;56.5582;50.0;0.5287;50.0;4.8077;22.3776
57.7454;106.1928;155.6227;50.3653;70.889;38.4107;68.5736;46.3944;68.4002;52.2916;50.0;56.5107;19.6363;31.3271;47.9547;65.259;43.9388;11.0112;69.5704;73.0487;55.6092;45.353;52.7436;22.1917;50.8463;31.6412;48.247;20.9871;50.5202;50.7448;17.3674;40.4527;47.2372;0.244;55.2534;9.9202
60.0437;77.1955;92.5519;52.9461;71.7588;69.661;77.262;76.6906;54.4555;41.4464;51.5966;41.7402;47.2456;56.8492;43.1772;47.7304;63.2564;46.9399;65.5829;33.549;56.7183;47.4753;56.8253;25.2175;56.0581;41.3568;41.0044;55.5909;42.5588;0.5739;48.6216;5.3802;73.504;51.4498;46.6377;12.5346
113.4636;214.4176;38.3727;50.0;64.8906;75.7447;44.06;80.7492;97.2362;50.118;111.6659;44.6211;67.6932;53.7992;52.8325;58.224;31.5989;25.5154;51.5662;43.8874;48.6201;45.0556;52.6489;18.405;22.0527;37.0432;47.6922;27.6443;20.4646;50.0;48.7428;41.0418;78.6864;50.0668;20.1829;9.1844
50.0;123.819;50.0;40.5381;69.1421;68.4351;64.3;74.9106;50.0;50.0;50.0;58.7677;51.4377;45.4268;48.2536;40.8627;50.9737;50.0878;66.5021;26.5377;46.0715;48.2866;53.64;55.3578;57.725;46.9457;59.2238;38.1945;37.5311;7.4332;55.045;5.062;6.2548;5.7819;0.0881;0.0
58.7741;49.625;67.3919;69.463;62.7268;64.2577;72.1782;57.1988;50.0;51.2983;7.7704;46.6317;50.4302;37.9608;46.0293;58.7124;51.9648;37.8745;46.3805;28.9548;11.0471;23.6785;58.9532;96.8943;30.9578;39.6261;36.7033;48.501;55.3231;25.3444;4.874;0.9421;22.6299;57.3239;9.8455;50.7488
57.8648;67.2974;130.0324;94.8566;51.8665;77.1157;55.9598;74.4293;64.5999;81.5582;119.9212;51.4182;97.2397;70.1445;52.0229;60.0688;47.1349;49.5;56.8731;23.2187;48.2802;38.0669;47.8063;50.2371;50.0;41.4612;40.6222;34.0894;50.2838;57.7333;47.4293;66.6094;51.9081;50.9917;3.061;8.4694
51.1594;50.0;26.3451;163.325;65.6205;49.1889;75.5521;78.6212;50.8251;59.5147;53.4128;62.5219;50.0;55.4584;45.1453;56.8968;54.6435;35.3705;61.4041;25.8778;58.4044;38.1867;58.7787;50.2396;48.7087;37.6561;46.6076;58.6014;45.9354;4.1106;23.0923;50.0;7.0018;0.0;20.7625;12.6183
33.0719;109.1976;50.0;0.1181;72.964;61.6926;58.1832;72.858;50.0;66.4389;8.4878;38.5065;50.0;50.9449;56.5694;51.2821;48.6618;24.9583;41.7819;50.0;38.0907;46.9599;54.8083;39.6623;50.0;50.0227;37.8704;12.6549;35.2153;51.9568;60.2291;0.0647;50.0;0.1183;3.1718;33.2127
120.8231;56.5032;56.764;35.5786;74.9174;71.8771;64.4544;60.8599;50.0;53.1895;50.0;48.6204;100.8837;49.863;55.436;56.5604;64.218;50.1993;45.5297;50.0;48.7699;35.209;53.2741;51.2966;50.8248;32.8677;38.9559;48.6231;41.6308;95.1482;0.1096;3.66;50.0;44.4939;26.9811;11.3528
54.4236;5.0491;113.4753;107.9398;61.3602;51.965;67.432;80.3134;50.1181;57.5167;9.3285;76.8274;50.0;49.4865;42.8697;58.6561;71.7749;54.3333;39.4785;35.2406;25.6249;48.3024;37.0371;20.5727;66.3716;47.2845;47.6864;66.353;59.9506;98.0702;40.8586;10.3176;0.0511;98.9669;45.5528;7.5019
84.4096;60.6494;83.1676;115.0303;77.0726;57.5038;67.1874;36.2552;104.6863;50.3553;51.1465;52.6117;50.0;49.9048;57.0203;45.0755;43.0095;51.3669;47.4219;20.427;46.8099;47.8863;33.0725;27.7764;16.3598;38.3908;40.6861;22.575;48.7971;2.7453;11.6631;50.0;50.0;58.858;0.659;5.3165
59.186;50.2352;63.4983;55.6417;66.7678;76.4891;56.1341;48.1697;56.12;80.8139;46.1764;48.0795;1.757;58.4103;53.3781;47.7067;44.9424;55.7884;24.0194;20.7317;24.4914;33.5543;48.6185;24.8149;30.8751;51.8908;40.6245;46.6497;43.6356;0.5646;57.6463;50.0;50.0857;65.4163;15.0774;2.9646
107.2295;106.5959;10.836;48.2007;72.0439;71.4707;77.8006;80.9642;79.3965;21.0346;50.1175;39.03;89.9592;47.3175;52.9348;50.7799;42.8417;6.0733;55.4032;47.5074;48.3609;68.9085;48.7299;55.0868;52.7131;43.6686;48.0085;57.332;12.9428;50.0;10.1181;59.6099;86.0884;50.0;0.403;6.7729
98.4573;26.2972;101.438;50.0;73.7038;70.1416;46.3725;78.402;34.785;59.726;37.2325;65.6737;7.9637;51.5439;63.1166;44.7177;42.368;50.0;59.3259;60.1067;71.7297;47.1747;54.621;50.0;42.8798;39.1174;48.0327;48.5401;37.8544;51.4098;45.308;50.0;50.0;50.7935;49.6664;55.314
202.4903;61.1012;113.4076;50.0;77.0327;74.0231;63.4778;59.2749;50.3094;78.3438;50.6365;63.0966;3.8656;31.1276;46.4649;40.687;43.9804;73.9691;73.2217;40.3081;48.5781;41.2122;49.5032;54.7479;50.0;47.1174;38.8505;48.0164;28.7552;45.222;12.7576;0.397;50.1673;39.0432;7.0783;32.6881
97.248;50.1377;57.6368;54.6148;71.9763;67.4536;82.291;0.3787;50.2361;52.2471;67.9583;43.2456;80.6368;52.0722;49.064;59.8659;45.5888;29.8377;47.0315;50.0;77.5741;44.0188;55.3814;61.6071;57.7206;41.9925;36.9486;31.4174;38.6868;50.5228;64.226;116.097;50.0;60.9455;9.7112;9.914
59.5098;50.0;50.0688;109.1818;54.6637;79.3843;80.013;57.3563;16.6051;54.2188;58.8561;50.0327;52.872;37.0734;62.7556;58.9387;53.36;31.2311;58.6611;39.8835;51.0571;46.3578;53.4741;48.8256;53.5214;41.4341;40.7379;0.1222;51.5565;50.7099;48.1452;71.4948;18.7449;9.4503;66.5021;14.9246
123.5896;50.0;67.0618;50.0;72.2278;80.8259;77.7119;74.1934;73.0968;51.0371;50.0;24.3124;111.13;56.8336;43.3948;48.497;46.2464;21.8617;55.7919;37.2204;70.7081;49.167;49.6201;77.1219;52.0713;43.9609;40.3836;8.7245;36.2945;92.0197;61.108;8.2267;0.8463;50.0;50.0;0.0
5.6025;119.4127;86.4651;55.5248;69.3791;45.9806;70.9516;73.0109;50.0;50.335;37.7591;51.3972;72.7955;46.4684;63.7581;62.6074;49.5285;42.1946;48.2506;66.0552;53.6097;46.5466;33.8793;54.3009;20.3822;46.6376;47.2021;54.8839;44.6157;51.7976;52.5752;50.0;2.3948;50.0;41.9631;42.2652
54.5289;9.7726;71.3946;58.35;71.9697;67.6971;63.3773;69.3626;51.307;53.1891;130.0223;57.4638;3.4863;53.0877;57.2409;57.4876;40.8692;57.5347;64.1673;58.728;79.1615;50.3712;9.2796;18.3625;72.2527;40.4181;29.7464;48.0126;63.1904;81.9976;55.8623;55.5183;20.6434;50.0;40.0087;38.0152
50.0;50.0;20.3309;1.5015;72.1287;83.6158;72.8655;77.1242;50.0;116.5395;56.1558;50.3791;8.4818;42.8883;40.1672;69.8822;63.3108;54.9962;50.4052;12.6572;52.9324;47.9895;52.0445;82.5623;74.9954;40.5956;47.4526;45.8529;47.5376;54.6252;9.2629;66.1789;0.5697;48.0502;83.0508;25.9037
97.5815;146.3489;65.6289;105.2235;53.8031;75.3866;75.4053;47.7913;103.985;93.7887;62.4484;56.0613;3.3331;50.0343;49.9632;50.5151;49.1147;20.2534;54.0498;41.9101;9.8752;43.928;49.5964;86.621;50.7096;45.7998;45.1027;0.0;47.5653;0.7496;65.1347;50.0;50.0;50.7803;52.4187;50.2834
68.6197;116.8113;87.1737;0.708;62.6104;47.6459;63.2852;78.8307;30.9276;64.011;51.0455;47.5527;51.3254;41.3111;47.8239;48.6558;63.353;112.8005;54.7526;74.8952;70.0058;52.1268;55.7554;19.4632;33.3148;44.8687;44.0842;55.9216;49.7679;17.1438;0.1065;50.0;59.3436;31.6277;23.0417;30.541
59.4862;114.3623;120.8958;7.1749;51.3943;48.107;66.9202;81.8922;37.6671;92.1976;50.0;48.4241;50.0;35.2609;42.3629;59.0392;42.9359;49.8248;57.8679;164.305;70.1864;47.6761;48.3386;16.5708;28.0695;47.6152;45.9691;61.9637;15.22;40.7378;22.9537;50.7903;30.8883;50.0;19.6084;41.8304
96.764;50.0735;59.0871;109.9109;69.2724;64.0494;72.9954;81.5699;93.871;51.0707;70.0257;43.9317;54.4269;43.2902;57.0557;49.7367;47.6292;59.3379;57.1758;40.1299;81.1853;49.3734;47.9882;20.2583;42.7288;47.1551;48.9129;61.0877;47.7168;15.6485;24.3103;50.1188;50.0;0.2853;9.5089;62.8592
194.3936;57.4196;89.7492;50.0;52.6701;73.5227;69.6405;79.65;50.0;52.1513;64.9202;60.3074;56.302;48.4369;48.3766;46.5591;60.3493;50.7654;47.501;33.2123;55.262;69.5308;51.6158;20.5095;50.4722;39.7534;47.9408;2.8082;36.5329;47.2333;36.9035;20.5546;54.9151;55.1067;2.2377;50.2354
51.3248;63.0801;50.0;111.5105;69.1033;73.5778;76.5577;60.816;50.0;73.071;66.4882;64.5816;96.4055;48.6221;49.5426;45.6871;52.6315;109.5903;41.9499;50.0;7.9891;41.3649;54.9325;42.1875;68.5455;38.8489;35.9889;39.6448;30.3609;68.654;60.2986;3.0009;51.4161;72.2469;49.0593;3.1672
119.5716;50.0;52.0866;50.1062;68.8805;77.2514;60.9075;59.3003;51.973;50.0;78.0094;48.7083;118.6758;46.5803;49.0183;59.0724;58.3893;57.933;58.0976;50.0;44.6069;43.6431;51.9215;59.8517;52.9428;50.1976;49.8691;62.0903;10.8981;33.7038;24.3105;7.3268;63.9239;5.251;51.1791;51.6501
121.9149;50.0;50.0;97.2372;68.8423;68.898;71.9898;48.3271;53.2508;50.0;50.0;59.3854;115.6759;54.6622;53.3672;53.7928;45.6917;71.4094;59.3853;21.7075;50.6228;45.1703;52.3169;62.6678;52.7565;40.1871;41.8448;60.1013;22.7502;51.6541;48.8643;3.7439;32.9345;7.7857;63.4534;8.6015
59.4024;9.1707;59.0754;54.4285;73.259;75.3731;64.9347;62.6234;54.6066;50.301;50.0;48.6856;8.4218;58.3561;63.3497;55.6493;36.8716;49.7311;48.0432;45.9443;68.9721;52.513;48.6183;50.0;50.943;40.1835;38.5764;60.9383;45.9527;51.4161;64.0596;3.573;10.0825;50.0;38.9786;50.3543
50.2356;54.2483;54.9178;12.9952;74.2968;75.5782;57.7932;78.7451;51.5893;50.0;33.8586;48.3919;117.4799;47.1652;56.4246;43.3962;60.0399;38.9923;54.7457;22.932;48.6231;47.5584;31.0734;41.3047;41.5572;43.5931;46.7268;39.0806;32.577;14.988;47.8671;7.8267;52.2604;2.2253;3.3746;39.0142
78.8884;60.0211;115.851;115.445;59.4187;79.3725;59.0323;79.3169;95.6287;50.0;50.0;73.532;111.938;46.2434;51.0398;49.8624;47.1287;60.4581;50.2497;27.0793;74.6737;43.9377;20.4242;40.7832;54.0172;42.1414;37.7789;48.7202;27.4193;94.3698;53.7041;63.3237;12.3642;0.1607;0.0;25.6158
50.0;52.7153;36.2422;81.7536;80.0482;80.2843;64.1911;79.3285;50.1175;57.3044;50.1182;64.6046;86.1454;57.5999;48.0714;47.0249;54.4983;35.3211;51.8654;58.5952;49.1127;48.6231;54.9515;67.9739;17.1286;51.8002;41.6241;58.4539;46.9158;51.7412;10.3478;42.5922;1.277;51.6551;42.3624;46.2856
44.711;49.875;74.5319;3.772;72.6371;58.9386;62.4721;73.7194;50.109;81.5282;81.2829;56.6247;161.6692;48.2098;54.6214;69.5236;59.9547;16.5076;52.6507;24.3389;31.3708;47.0015;51.9053;23.6915;62.6461;45.6719;40.5046;47.6467;34.4887;24.7331;50.3307;116.1507;50.4722;50.0;3.661;10.3528
170.4223;50.0;50.0;52.2434;73.207;78.0431;72.04;78.6224;50.4055;55.4355;50.1283;48.2854;50.8553;61.4856;47.8378;53.1548;60.1829;23.7767;22.5593;50.0;12.8172;46.0583;47.9684;32.5519;77.7453;45.8402;46.9374;16.8169;35.9819;67.3522;12.878;10.6616;57.4875;6.6979;3.17;30.9594
58.0031;137.5141;198.8125;12.0688;75.3617;68.9805;72.654;74.4424;50.0;50.0;50.0;53.9578;50.0;57.8652;45.8649;44.7076;50.5097;35.3681;25.6649;36.4753;71.5724;45.933;52.5062;61.1301;52.8521;43.3761;47.5884;51.45;48.1386;7.7393;37.5503;50.0;2.9572;71.7301;30.7417;97.3697
50.6529;152.5405;109.6427;6.802;63.3761;69.4893;73.928;74.0702;89.0968;50.2362;50.0;36.0156;63.09;48.4178;44.5863;50.2626;47.2895;33.2049;61.6516;58.8422;53.221;45.1645;48.5476;39.7698;22.8456;51.2578;41.6564;46.8177;49.3059;23.6064;62.2468;0.2123;6.0248;5.2852;8.1113;50.0
9.6075;43.0065;100.2602;97.2158;63.1882;62.0684;54.5637;74.4379;88.9216;50.0;97.2423;49.9841;51.0323;53.9249;43.3403;58.8039;44.8363;53.2622;31.0138;104.1357;57.2415;42.2202;37.1303;37.5782;17.0106;42.6615;44.5661;43.3148;27.6322;0.6441;59.0357;7.5843;2.7612;77.5373;19.033;50.0
71.3774;115.4058;50.9197;50.0;71.9343;75.5775;74.2413;68.0869;4.3024;82.0171;66.1409;48.6428;50.0;42.1363;50.206;52.7957;38.0254;55.3853;60.0337;35.5666;63.7162;58.5466;48.4961;7.9085;22.3467;47.312;40.5683;61.4013;21.1107;50.0;65.0851;0.1184;97.6727;8.4214;27.2624;24.2607
