epoch;p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
136;66.3281502299999;64.09051720999979;62.80330826999997;58.03518949999992;63.76787597999972;63.224434970000104;61.53410224999976;57.641575749999994;55.71404579000016;54.44221650000013;52.48441413999989;49.83068119999987;44.83665861999993;47.607430959999846;48.27168529999994;47.30673665999972;46.821142890000054;42.973066849999874;44.82679905999993;42.77590033999998;43.36042015000014;43.102105930000064;42.70273823000021;40.54698839000015;40.29926862000009;41.705970549999975;41.40575584;36.21845954000007;38.61400186000007;35.29132239000015;34.61919045000017;32.62554018018025;32.34816976999997;29.649178369999987;27.206491759999945;26.58098046999998
137;66.43911600999992;64.27763472999978;62.97633154000001;58.22071284999989;63.8389285099997;63.298887850000106;61.605277399999785;57.74257969999992;55.84336131000016;54.58081078000014;52.6168962399999;49.90130043999987;45.01682842999997;47.66698690999985;48.327311839999936;47.35985274999975;46.87519224000008;43.10610342999985;44.931609729999884;42.90107642999996;43.44626828000008;43.167632150000095;42.787734660000204;40.647715680000154;40.41804974000008;41.74754498999998;41.44462634999998;36.328637230000055;38.685371090000054;35.436627330000135;34.728953380000156;32.728449249249344;32.442160819999934;29.770004589999978;27.312281589999923;26.651615649999975
138;66.58557294999999;64.46342843999982;63.125413890000004;58.41129231999988;63.905445439999724;63.37663019000012;61.67311204999977;57.870160739999925;55.99196537000024;54.73109084000015;52.7813047999999;49.96462412999989;45.163336419999936;47.73045555999984;48.37002428999991;47.415034109999745;46.91808130000009;43.235181299999844;45.0218873399999;43.01777315999995;43.57921661000012;43.23579601000007;42.86751468000024;40.75867904000015;40.508915150000064;41.78522338;41.487822919999985;36.45421681000007;38.75908748000008;35.557623270000136;34.840781040000174;32.881629459459546;32.52712413999996;29.870320509999992;27.404682079999922;26.738064899999955
139;66.74659091999995;64.64781459999982;63.306114529999974;58.610995369999856;63.97225911999971;63.45621567000011;61.744793969999826;58.00011275999991;56.12432865000022;54.872195140000166;52.907527619999925;50.0310103899999;45.357823029999935;47.78997731999985;48.416400639999935;47.47053582999975;46.966444590000094;43.33756252999982;45.09216709999993;43.14058457999992;43.659459310000145;43.31212522000008;42.945494920000215;40.8661408600002;40.60849373000005;41.82162393999995;41.520171579999975;36.57039153000006;38.82502846000004;35.67812058000013;34.95697236000015;33.03689398398407;32.63101087999996;29.990799520000014;27.50224244999989;26.84092801999994
140;66.93621667999996;64.85379637999982;63.431225399999924;58.784886329999935;64.05423873999969;63.53412498000008;61.82445637999978;58.107945039999905;56.286775640000194;54.991395990000186;53.07779307999994;50.0941611299999;45.494695609999916;47.84982203999985;48.457779339999945;47.52082677999975;47.017770580000075;43.46330673999982;45.18139906999993;43.27046473999993;43.756116700000106;43.37776369000005;43.0256915500002;40.9675936500002;40.72425439000002;41.857233629999925;41.559657839999964;36.672639580000066;38.87939284000003;35.7821500200001;35.04971655000017;33.12680687687694;32.75141267999996;30.10070767000002;27.60197550999992;26.938183249999962
141;67.13080522999996;65.03892265999976;63.57663109999998;58.948509689999966;64.11667827999972;63.625292320000156;61.88008463999981;58.2271501299999;56.41069989000014;55.11580125000017;53.241793679999866;50.175185499999884;45.601827999999905;47.911383049999884;48.506839899999974;47.58046481999977;47.07153571000007;43.5584778699998;45.28397001999994;43.390349009999944;43.835035130000115;43.44366849000009;43.10261618000019;41.04952624000018;40.832627169999995;41.90185523999994;41.599104439999984;36.78350801000006;38.946257340000074;35.90377417000014;35.136932360000166;33.24658294294299;32.82557031999995;30.249398749999997;27.690445779999934;27.024765269999985
142;67.30382938999996;65.27377086999974;63.761087260000004;59.14207887999989;64.18317860999973;63.70895568000018;61.93945063999985;58.33033489999991;56.5295589400001;55.22272477000019;53.34950537999986;50.239404579999864;45.74088633999987;47.972126439999904;48.55338673999997;47.63367626999976;47.13626192000006;43.68547638999979;45.37188162999994;43.50367380999995;43.946339440000095;43.50072565000009;43.17991410000015;41.14605672000016;40.95629386999999;41.941113639999955;41.62958070999998;36.89239027000009;39.00732528000007;36.00462898000015;35.22424123000016;33.40353234234243;32.899597189999945;30.3429794;27.774314459999925;27.088104959999995
143;67.53299284999997;65.4488404799997;63.949488369999976;59.30449890999989;64.24907417999972;63.78886070000019;62.00970202999987;58.42210053999997;56.64439023000009;55.35488211000025;53.46493030999987;50.300919159999864;45.842794049999874;48.04143403999989;48.60610126999996;47.67854359999975;47.18869587000006;43.76518560999978;45.471960129999964;43.62459489999995;44.0419204000001;43.564851970000056;43.244414720000115;41.25276453000018;41.04496772000001;41.97438614999993;41.67238699000004;37.00159728000008;39.062593180000036;36.1259872900002;35.31446677000016;33.54717300300311;33.005650439999954;30.44927618999998;27.871377859999914;27.15862241
144;67.72703772999999;65.65171057999966;64.11793073999996;59.51180671999989;64.31525772999967;63.872505840000194;62.06738992999988;58.51183686000002;56.77332478000013;55.4837893500003;53.614567889999876;50.36652866999985;45.95474099999987;48.08236772999988;48.64511105999994;47.72833180999971;47.22337801000005;43.85495309999978;45.58584707999995;43.76571420999997;44.137929130000124;43.619784699999975;43.31382602000015;41.35159862000016;41.17416996;42.01089148999993;41.70792626000002;37.10464504000006;39.116013940000045;36.24343848000021;35.4202885100002;33.688976596596696;33.10005264999993;30.58644522999996;27.943503649999904;27.250069210000017
145;67.91610418000002;65.85550849999976;64.31459779000001;59.71005378999993;64.38831722999971;63.956001450000144;62.123195989999864;58.60384714000005;56.88724157000013;55.59931227000028;53.73096182999988;50.42960093999984;46.092462139999846;48.139074969999896;48.68772997999991;47.787664189999724;47.27725074000003;43.96545775999981;45.670486569999966;43.89157340999994;44.24230162000011;43.693082929999925;43.39437916000013;41.44602609000019;41.26920573000002;42.04366805999992;41.74538593000001;37.22661780000005;39.18103858000008;36.36140496000022;35.50364012000019;33.8029294894896;33.18623027999994;30.644088759999985;28.0406018999999;27.331480360000032
146;68.10431813000004;65.98932987999977;64.47289891999999;59.918115829999905;64.46243992999969;64.0371592900001;62.17513885999987;58.68943471000005;57.02520710000014;55.69287617000032;53.853765289999906;50.4945775799998;46.26021553999988;48.210806279999886;48.73088442999991;47.84514467999971;47.31749636000006;44.0864643099998;45.77930870999996;44.0528228899999;44.32360915000006;43.74598403999988;43.463995570000144;41.557643230000195;41.373927860000016;42.07831679999993;41.78268038000001;37.35134562000004;39.23837019000007;36.491271290000235;35.58952281000024;33.91052576576587;33.30596894999997;30.766344929999963;28.163252119999868;27.406378930000063
147;68.33028848000001;66.20199563999975;64.61575063999993;60.10372730999992;64.5294572699997;64.1253600900001;62.23389234999985;58.77747911000002;57.138891230000134;55.80231846000031;53.98078518999991;50.54887426999984;46.40897604999988;48.26905096999987;48.77576643999989;47.883924419999744;47.3675503800001;44.224373279999796;45.853323099999955;44.1725605299999;44.42300095000008;43.80859431999992;43.544676420000165;41.65449519000019;41.456091830000005;42.12127945999994;41.82310376999999;37.44562822000002;39.29097103000006;36.606554750000214;35.68942364000023;34.03854716716727;33.41461190999998;30.853994869999973;28.22606123999984;27.46372279000006
148;68.50566708999997;66.32686899999966;64.78054205999992;60.27187081999992;64.59391934999975;64.2029872100001;62.283386139999834;58.88357996000005;57.26536032000013;55.93001480000029;54.10202864999997;50.623559899999826;46.484645179999895;48.32487172999985;48.8118724599999;47.92155669999971;47.41212085000012;44.31934349999978;45.92478647999992;44.266410469999904;44.54273742000009;43.865675469999964;43.59890681000018;41.73035902000018;41.54636778999999;42.162675429999965;41.85514152;37.53293581000001;39.346813440000055;36.7814764500002;35.812560340000225;34.18565584584596;33.517165459999966;30.979613129999954;28.326485319999854;27.522832690000076
149;68.62838608999992;66.47842553999968;64.95599953999992;60.48244104999993;64.65086522999978;64.2842850000001;62.329223969999795;58.989742620000044;57.41367196000011;56.02377506000028;54.23891344999997;50.6722386599998;46.622979739999906;48.387102639999874;48.852309419999905;47.97063186999974;47.46934947000011;44.41505158999979;45.99883718999992;44.347642119999904;44.63460002000011;43.93473726999996;43.673564510000155;41.81784310000017;41.62045268;42.203521829999964;41.88559559;37.62664801000003;39.40330534000007;36.89307002000019;35.898918950000244;34.324108168168266;33.597914609999975;31.070878319999952;28.419613579999847;27.582157650000095
150;68.84446979999989;66.64659392999958;65.14016807999994;60.65281067999995;64.71780855999974;64.35782265000009;62.39714764999979;59.123665470000056;57.52898515000014;56.135248310000286;54.34735693999997;50.730808679999804;46.7554481999999;48.460618299999894;48.90450841999991;48.00933150999974;47.5161178200001;44.526370669999785;46.095458519999895;44.449308699999904;44.72414225000011;44.00473950999992;43.73311437000011;41.915720690000164;41.72240900999997;42.23648009999997;41.922221150000006;37.71373085000002;39.46361359000005;37.03604627000023;35.98815981000026;34.46055615615626;33.70443985999995;31.193272309999976;28.51089090999984;27.682418650000095
151;69.06272355999981;66.80608051999955;65.26107477999997;60.853819339999966;64.79168776999973;64.42855246;62.45140223999983;59.218890340000016;57.647939350000144;56.235430290000316;54.440717559999925;50.798893509999836;46.868551089999876;48.52064219999988;48.960723409999886;48.04828932999973;47.5653046300001;44.60541575999979;46.17265152999991;44.5729921999999;44.792908590000074;44.06492418999991;43.80376497000013;42.01612546000015;41.80887873999995;42.27967416999996;41.95458182;37.82130753000002;39.514563700000046;37.136993170000196;36.08458152000021;34.55602415415428;33.80243558999995;31.290809249999956;28.584271069999815;27.77175219000008
152;69.25159187999978;67.00882591999961;65.39891802999998;61.025094879999955;64.8540205599997;64.51760508000002;62.51858987999982;59.315935560000035;57.75122898000014;56.333101520000305;54.5988456199999;50.88026359999984;47.00449271999987;48.56635979999988;48.990433719999906;48.09427024999976;47.60753325000011;44.70747658999979;46.2587777399999;44.6813558499999;44.88561625000004;44.12447786999993;43.86612025000013;42.11817720000013;41.89195229999994;42.30805159999995;41.99304664;37.906354440000015;39.578372250000044;37.233719500000156;36.1571629100002;34.656667097097205;33.888806359999954;31.388296659999988;28.679433209999814;27.831307400000096
153;69.46857844999984;67.1956166399996;65.54225968999998;61.176078359999984;64.92135048999967;64.58074659000005;62.57008670999981;59.4347557200001;57.81770608000017;56.44450492000029;54.720135859999914;50.94045696999985;47.11484993999985;48.624627009999884;49.0429075499999;48.137687079999765;47.65585418000009;44.807331819999774;46.339611089999906;44.81186030999994;44.95709897000003;44.18518679999991;43.92860184000014;42.19590300000016;41.97522215999996;42.342844199999945;42.03165944999997;38.01739784000003;39.63854783000006;37.336474370000154;36.23316631000014;34.77677754754766;33.97571443999993;31.482251149999975;28.77400932999983;27.911236830000103
154;69.67853805999981;67.36293740999956;65.68074635999997;61.351656669999976;64.96966281999968;64.64283373000006;62.6231977599998;59.51596721000016;57.89491226000016;56.557483520000275;54.82775521999991;50.99464891999985;47.24135587999987;48.67288817999989;49.07925059999991;48.174928919999765;47.70785479000011;44.92079795999976;46.42262740999989;44.94058215999991;45.04573752000001;44.24473952999992;43.977318500000116;42.30060090000018;42.088753349999976;42.37351558999994;42.06866731999999;38.12861281000004;39.69527451000004;37.459211530000175;36.31052868000016;34.897078618618714;34.064615729999964;31.576002719999973;28.84987520999983;27.989536610000098
155;69.84483863999985;67.55545714999961;65.81340914999997;61.55497362999993;65.04475352999967;64.7246622600001;62.68846703999975;59.594289960000154;57.99844150000014;56.68047162000027;54.93458904999993;51.053196339999815;47.36855347999985;48.707634359999886;49.11999186999993;48.23151723999976;47.754393660000105;44.99971417999978;46.48555375999989;45.01445418999989;45.10411406999998;44.30721489999993;44.04165848000007;42.39647677000015;42.180307250000006;42.417499089999886;42.09602335000002;38.21440391000005;39.74335404000008;37.56619071000018;36.41086324000015;35.01339508508519;34.16681232999993;31.687814259999985;28.93172523999983;28.066916450000118
156;70.02958356999993;67.7061913399996;65.96127097999994;61.708947119999976;65.10537798999964;64.78434391000012;62.74939843999981;59.681444640000144;58.12728529000016;56.81650857000025;55.03121848999995;51.11491274999978;47.512274229999896;48.76686523999989;49.16326932999994;48.28511748999979;47.803311700000094;45.09905939999978;46.56481725999989;45.108642589999896;45.19882557999999;44.36054345999997;44.09619673000008;42.53342510000016;42.29041000000003;42.4473722499999;42.13303113;38.30367796000005;39.799925670000114;37.66304483000018;36.50187584000015;35.1219975975977;34.29124507999995;31.77861714999998;29.006787879999827;28.1401489100001
157;70.24732280999996;67.88655474999963;66.10919120999998;61.91367381999996;65.15410571999962;64.85231753000012;62.81116817999978;59.77564238000009;58.249199520000175;56.90851099000028;55.14981330999994;51.179964979999774;47.643925189999905;48.81878914999989;49.200708729999945;48.33574067999984;47.85860842000008;45.19245886999978;46.62348429999988;45.21796141999985;45.293577609999986;44.430003160000005;44.169593280000036;42.62772351000014;42.40897764;42.48577978999989;42.173726949999995;38.399707320000026;39.8598363000001;37.7608748100002;36.579400990000174;35.24433992993004;34.39576001999992;31.88256677;29.06396557999983;28.217120800000078
158;70.42099142999987;68.03674761999966;66.22474942999997;62.11798356999995;65.20808249999963;64.91439138000014;62.86240911999978;59.88102508000011;58.35488543000022;57.005143870000204;55.28980340999995;51.23942452999979;47.802671049999894;48.85991858999988;49.22321335999994;48.37317708999983;47.9024979800001;45.299198159999776;46.69011810999988;45.32428854999988;45.37990953999994;44.485794299999974;44.23056947000004;42.70502040000014;42.49210568000001;42.525286199999876;42.20507806999999;38.50724615000001;39.9046367300001;37.84815715000021;36.656538060000145;35.34836084084096;34.487522259999885;31.96887883000001;29.130757849999814;28.3084710900001
159;70.58650673999992;68.19075027999969;66.36185175999996;62.31557394999992;65.26175084999963;64.96957904000013;62.905811649999755;59.99460067000012;58.464135780000255;57.10365622000024;55.420769969999895;51.29215719999978;47.89051482999989;48.90690150999986;49.26013160999993;48.415065939999835;47.944870540000096;45.401914949999764;46.77362066999991;45.41302878999987;45.486998959999916;44.53946751999997;44.28482033000003;42.801661470000155;42.58383933000003;42.55607484999989;42.23829891999996;38.598428750000004;39.96488372000008;37.935796360000204;36.72030984000016;35.43762544544556;34.570642669999906;32.061986560000044;29.2148929299998;28.36606894000008
160;70.73339702999995;68.33592256999968;66.50556683999994;62.48484574999988;65.33392017999964;65.02814774000015;62.95440724999973;60.085821420000194;58.57048381000025;57.19498935000022;55.54733584999996;51.339050319999785;47.99330315999986;48.968594909999865;49.30153930999993;48.46297765999982;47.973670840000096;45.4902466699998;46.84942312999994;45.54532202999985;45.57424095999994;44.59479498999996;44.36488492000004;42.889615990000166;42.67969925000001;42.5858119499999;42.27402018999995;38.68931119;40.01836691000009;38.005941550000195;36.820916350000154;35.542635445445555;34.667726819999906;32.147964520000045;29.27851035999981;28.449512460000086
161;70.93508802999997;68.46567660999966;66.67538387999998;62.64419322999989;65.38780427999961;65.07830187000019;63.033038259999756;60.187531130000096;58.684918460000205;57.28324923000025;55.66302657999999;51.39286771999979;48.11104163999987;49.021559949999876;49.35350471999992;48.51247049999985;48.03027701000009;45.574659339999776;46.92464808999996;45.63033659999987;45.65448358999992;44.655746409999956;44.42937387000008;42.95565173000014;42.780833810000026;42.62281753999992;42.31421801999994;38.80501370000001;40.07665127000009;38.124197970000175;36.89963497000015;35.64013897897908;34.782159589999864;32.25932652000003;29.356926749999833;28.518156740000077
162;71.08686262999997;68.6396381699997;66.84446381000002;62.781532889999916;65.4384209999996;65.1343639100002;63.0859699999998;60.27859511000013;58.79038718000023;57.38110011000027;55.82395973999997;51.45573791999979;48.29771918999987;49.07630161999989;49.39642392999993;48.5670374799999;48.0656340400001;45.68269951999975;46.99055306999999;45.73340997999988;45.75040092999995;44.70214158999998;44.507730350000074;43.03709579000014;42.871707340000036;42.6577491799999;42.345266759999944;38.91495952;40.126519410000085;38.21781584000021;36.977490160000144;35.736602112112216;34.89791867999988;32.35453717000002;29.443580309999852;28.574967260000076
163;71.25831671999995;68.78648645999967;66.98636855000002;62.939733229999916;65.48874791999958;65.20829686000022;63.15950822999978;60.36004510000015;58.907007010000186;57.46770991000028;55.93765887999992;51.51575551999983;48.39116432999988;49.114943659999916;49.42425353999993;48.60711002999989;48.10325887000009;45.772812529999754;47.05926705000001;45.813231219999885;45.83395432999994;44.759715999999955;44.55691334000005;43.129233780000135;42.96347219000003;42.69164314999991;42.37545902999994;38.99704121999998;40.185005010000076;38.2824097100002;37.04543617000014;35.85048274274287;34.98422796999986;32.439179120000055;29.525309959999845;28.640313420000073
164;71.47006285999987;68.95887424999962;67.13303960000005;63.107634189999956;65.53954567999955;65.2734630800002;63.20435171999981;60.441415630000094;59.01316846000018;57.572170680000305;56.053024489999984;51.5552992599998;48.51639237999985;49.16815095999989;49.464240169999925;48.65522115999987;48.1467035900001;45.84246752999972;47.12334089;45.89553706999989;45.91073628999996;44.817315439999945;44.61328477000006;43.22712381000012;43.04700205000003;42.72645136999992;42.412652099999924;39.066310409999964;40.24060495000006;38.3759337900002;37.120054600000174;35.961359279279414;35.060981839999855;32.53750248000006;29.606213209999847;28.692577590000067
165;71.64885716999987;69.12925980999968;67.29262299000007;63.25008152999997;65.58699408999956;65.32715041000014;63.24677539999978;60.56512834000018;59.11367883000021;57.68171942000032;56.13951952999996;51.60449874999979;48.64583674999986;49.21716374999988;49.494028839999906;48.70989113999987;48.188038500000125;45.94415163999974;47.18628115999998;45.97671480999993;45.97100546999995;44.87087750999991;44.673609480000046;43.3188238100001;43.108898440000004;42.757338029999936;42.44121132999994;39.15300061999997;40.29548286000006;38.48588149000019;37.189385000000186;36.06608462462476;35.154167439999846;32.61244428000004;29.694870449999865;28.78014673000006
166;71.84349423999988;69.28117584999967;67.45496544000005;63.42180752999997;65.65936003999954;65.40465160000014;63.29792360999974;60.64946826000015;59.21426414000024;57.774964440000325;56.25880834999991;51.659178669999775;48.73505108999991;49.258132249999875;49.52797717999991;48.74429192999988;48.23301529000014;46.02545357999975;47.25485344999998;46.09008613999994;46.061949569999925;44.92433748999989;44.72715810000004;43.41204983000008;43.204667099999995;42.77910439999994;42.47383339999992;39.24666425999995;40.35107411000003;38.60698072000016;37.259825840000175;36.16715183183199;35.242296399999894;32.71468339000005;29.79221242999985;28.848922710000025
167;72.03969126999993;69.45570934999968;67.57569588000003;63.58722972999998;65.70706272999952;65.45572709000014;63.358788569999746;60.71204842000018;59.3068630400002;57.857134170000315;56.36833896999993;51.71709154999974;48.87264344999988;49.3048789299999;49.56483720999987;48.79172640999988;48.27358578000014;46.121012539999725;47.32107687999999;46.18591514999994;46.108062479999916;44.985271709999914;44.790412210000035;43.50361512000007;43.30471336999997;42.80629615999993;42.51171342999993;39.325394049999964;40.40679040000006;38.71451859000016;37.326265570000196;36.24774430430444;35.340373679999864;32.81573072000005;29.857612549999875;28.89190895000003
168;72.17527463999994;69.61134346999967;67.70920779000004;63.75286465000001;65.75660939999948;65.50529900000018;63.41465139999978;60.785611410000165;59.39034192000021;57.937448450000325;56.495815419999886;51.76741272999973;49.00004393999991;49.3562590899999;49.60032543999989;48.834562779999864;48.318429510000165;46.20654349999977;47.37517971999998;46.28444114999991;46.19087739999992;45.033881869999945;44.844872480000035;43.59919746000006;43.394440180000004;42.83481547999997;42.553578649999935;39.40283632999995;40.454590940000074;38.84618904000014;37.38978052000017;36.355396846846986;35.40820666999988;32.917936540000056;29.940676729999883;28.965430280000035
169;72.36870926999991;69.7651528599997;67.86925954000007;63.934616779999985;65.81393534999951;65.56342100000015;63.46994255999981;60.871236510000166;59.508758100000236;58.03314320000032;56.584909509999875;51.81451422999976;49.10657853999988;49.41234338999987;49.62469218999989;48.87927158999987;48.37565075000015;46.32340034999979;47.43403700999999;46.378782449999925;46.26272580999995;45.101038649999964;44.89275575000005;43.71454828000003;43.487949239999985;42.86541407999998;42.58690248999992;39.48989522999996;40.50292681000008;38.91412004000014;37.443089780000165;36.45165587587603;35.49397195999991;32.99542611000003;30.01576285999988;29.059389380000038
170;72.55270393999997;69.96288260999968;68.00313862000004;64.12784883999998;65.86944405999957;65.61529443000012;63.52052518999977;60.94584365000012;59.61491275000024;58.11884079000037;56.692541579999904;51.86179283999979;49.2499486799999;49.470389789999885;49.65613155999991;48.918365309999864;48.41366713000016;46.4388388299998;47.512118499999985;46.44938983999994;46.33091723999999;45.149698449999924;44.95446175000007;43.793235600000045;43.57199505000001;42.894599979999974;42.622260069999946;39.57571487999993;40.556083630000074;38.98829419000014;37.50924979000017;36.53986430430444;35.55469539999995;33.08467469000003;30.099293369999895;29.14342317000004
171;72.67144276999997;70.13479086999965;68.14182405000005;64.27257976999998;65.91581526999961;65.68664351000008;63.56255741999982;61.03545156000008;59.69404456000021;58.212262590000385;56.78723092999993;51.90699392999977;49.376293739999895;49.517376679999884;49.68485849999992;48.95962807999985;48.461969390000114;46.53666602999982;47.57544359999998;46.529963739999914;46.41589334999998;45.20381166999991;45.00807446000009;43.87667753000004;43.650743189999986;42.92650863999998;42.660025199999936;39.657516169999916;40.60200695000005;39.091953300000114;37.57655209000018;36.64493886886904;35.643775449999985;33.15861004;30.160869339999913;29.197399760000028
172;72.84207335999999;70.3041471299997;68.25826277000006;64.41816548999998;65.9656432299996;65.73736992000008;63.61316407999986;61.12777390000001;59.78843314000019;58.32804644000039;56.871795039999895;51.96314702999981;49.52109971999991;49.56024605999985;49.72012147999994;48.99607667999983;48.50386973000012;46.630459369999805;47.64803398999999;46.64848169999993;46.49072769999996;45.24998025999994;45.058331190000075;43.97628455000003;43.75563786999995;42.96139285999996;42.68864973999994;39.74408489999993;40.65537841000007;39.18492813000012;37.64128778000016;36.73339287287301;35.743376499999975;33.231354899999985;30.233838479999907;29.287759780000034
173;73.03043031999998;70.48737254999972;68.40766799000002;64.58763953000002;66.0190255999996;65.78825490000007;63.65622770999989;61.222900330000044;59.926064390000214;58.430111480000356;56.98396147999985;52.01652703999985;49.65724342999991;49.58886619999984;49.75335536999994;49.03340732999984;48.53854658000015;46.707713579999776;47.70768181000001;46.74153858999994;46.57159086999999;45.30903531999991;45.10748961000006;44.05088844000003;43.83546716999996;42.98466320999998;42.719770939999904;39.81919501999993;40.70330647000004;39.2915059800001;37.70697720000016;36.824346716716875;35.807344439999966;33.303843539999974;30.30053019999988;29.362283340000012
174;73.20935110999994;70.64299728999973;68.55803956000004;64.75949967000003;66.07499656999957;65.83896011000007;63.71246274999988;61.31679458000004;60.0068401300002;58.562273060000386;57.14522060999987;52.059481619999865;49.7701283199999;49.63572499999984;49.781543909999925;49.07925226999982;48.584643550000145;46.78310042999982;47.75541325000003;46.873387009999945;46.651301000000004;45.35356736999993;45.16146395000008;44.13011926000004;43.88399721999996;43.013623559999964;42.75062962999992;39.90004227999992;40.749279710000046;39.36087392000011;37.784937450000164;36.90254230230245;35.87647525999997;33.43990831999999;30.37429263999986;29.43354758000003
175;73.38261583;70.82842772999969;68.73984925000008;64.93185712000009;66.13740454999959;65.90656752000004;63.75402167999989;61.40580629000005;60.1000528100002;58.63937866000036;57.24367049999988;52.10669938999987;49.90844154999987;49.71026935999984;49.80904103999993;49.11759590999985;48.618353140000146;46.89260195999982;47.82185836000005;46.94477984999993;46.724207280000016;45.399377029999954;45.2092918000001;44.217773920000035;43.96999262999995;43.037479809999965;42.784723079999964;39.99076135999994;40.791605860000054;39.446587080000086;37.87166755000019;37.03231300300316;35.962524159999965;33.508149390000014;30.45602649999986;29.50036430000007
176;73.53514819000003;70.97670772999975;68.86832361000006;65.10550728000003;66.18022048999958;65.96098665000005;63.792846849999925;61.487441320000045;60.18871346000021;58.70500609000037;57.34289234999991;52.15688864999988;50.01597108999988;49.75268525999982;49.83689324999994;49.151345049999875;48.668052220000185;46.98432891999984;47.86521814000003;47.031250879999945;46.799205130000026;45.45163337999995;45.26781780000011;44.30069432000006;44.04061477999994;43.06137761999998;42.81191350999996;40.070213059999936;40.85406676000006;39.55128299000008;37.938137880000184;37.10274156156171;36.04699407999996;33.58329278;30.51429885999984;29.569840290000055
177;73.70367837000005;71.13548511999977;69.04933870999999;65.29633935000001;66.23045504999959;66.03489555000006;63.84406207999992;61.55541344000001;60.321755500000194;58.78727876000036;57.4578003399999;52.20509027999987;50.11005707999986;49.79448636999983;49.870388779999935;49.18799474999986;48.717091040000184;47.06429719999982;47.93321668000001;47.12153599999993;46.877658190000076;45.50200824999993;45.31984109000013;44.38746640000007;44.101323849999964;43.09018581999999;42.83894761999994;40.157010399999926;40.89371483000005;39.64266773000009;37.994772020000205;37.19224000000017;36.10537935999996;33.662269000000016;30.57521908999985;29.650834640000056
178;73.87772290000004;71.26292420999978;69.17214240999996;65.44787272999999;66.29872878999963;66.0865014100001;63.89112745999993;61.64438188000005;60.457967840000194;58.88288707000032;57.55683859999989;52.25475540999985;50.23764493999989;49.83037109999984;49.89856037999995;49.22120049999987;48.765124240000176;47.15140408999985;47.99021639000001;47.25022015999998;46.94778375000004;45.54786009999992;45.372245760000126;44.445779050000084;44.16847691999993;43.12724265000001;42.869241279999954;40.20766377999996;40.941148170000055;39.711021200000076;38.05535125000019;37.28926226226241;36.19482105999996;33.761492090000026;30.64264998999987;29.709029760000075
179;74.02389312000004;71.44255286999979;69.30216274000003;65.59598881;66.35010209999965;66.12891073000006;63.93428709999992;61.728319370000044;60.53120686000022;58.98771082000028;57.63859612999989;52.307589829999834;50.347987719999885;49.87474394999983;49.91221864999997;49.25834254999987;48.80289639000016;47.24574469999986;48.046014080000035;47.335448699999965;47.04230073000001;45.59763674999995;45.42025175000014;44.52114997000009;44.243687019999925;43.15345326999999;42.90078439999998;40.282055599999936;40.990008550000056;39.78603535000007;38.1167551300002;37.372861901902056;36.28032444999996;33.86417745000005;30.713399639999867;29.767208700000083
180;74.17245402000005;71.62512685999977;69.45241955000003;65.72232223000006;66.39447345999963;66.18790075000005;63.98247607999992;61.82289789;60.64149998000022;59.048775150000246;57.74095740999984;52.35796707999986;50.462980029999905;49.92636627999983;49.94403188999999;49.313546199999855;48.84689719000016;47.311784299999864;48.111006220000036;47.420755109999945;47.10987086000002;45.649882849999955;45.464241360000145;44.61936034000009;44.30388128999992;43.18403553;42.934404789999974;40.376152109999936;41.03491711000003;39.88679237000006;38.17371453000016;37.48509189189203;36.378565389999956;33.948979430000044;30.783351679999864;29.84081015000011
181;74.30873104000003;71.74809016999981;69.56884333000002;65.91752493000006;66.44735953999961;66.23069142000006;64.03403958999996;61.90415205999996;60.7411702400002;59.15978095000022;57.84550538999984;52.40605454999985;50.55980200999989;49.96366930999986;49.979362999999985;49.357661079999865;48.88038033000016;47.413677479999876;48.172526520000034;47.49636758999998;47.20333183999996;45.69228426999994;45.51478174000013;44.695549080000106;44.37075501999994;43.21396133000002;42.95861871999998;40.46130341999994;41.06936480000003;39.95665623000006;38.23792832000014;37.56006678678693;36.46924584999996;34.01161294000008;30.840336899999862;29.897407760000082
